Seniority,Purchase_Propensity,CompanySize,Contactable,Action
1,2,226,0,0
0,0,630,7,0
9,1,1196,9,1
6,8,188,0,0
2,2,998,2,0
4,9,882,2,0
5,5,584,2,0
2,1,695,0,0
3,3,1071,5,0
3,0,227,3,0
9,9,981,9,1
7,1,123,7,1
1,8,918,4,0.5
8,2,1371,2,0
3,9,922,3,0
8,1,1257,2,0
4,5,661,1,0
8,8,715,4,0.5
1,1,356,6,0
2,5,1010,0,0
1,3,65,1,0
9,0,1407,7,1
3,1,1459,3,0
8,5,641,5,0.5
8,7,830,9,1
8,2,129,6,0.5
2,7,573,0,0
9,0,1198,2,0
3,2,756,6,0
2,5,505,5,0
7,1,1320,2,0
1,9,165,3,0
4,6,178,6,0
3,0,1171,7,0
9,5,76,4,0.5
0,5,890,1,0
9,1,48,9,1
4,0,1183,8,1
0,1,393,0,0
2,1,680,9,0
4,6,1204,7,1
0,1,702,9,0
7,9,1334,0,0
7,3,615,2,0
0,3,1480,5,0
2,0,1234,8,0
4,6,622,1,0
3,4,1152,5,0
1,0,44,7,0
8,4,53,3,0
0,9,622,7,1
8,1,1151,1,0
2,0,1453,3,0
0,9,1402,1,0
8,8,415,3,0
6,6,1440,0,0
9,6,1419,5,0.5
8,5,1499,2,0
2,8,1235,3,0
4,7,879,8,1
0,8,1166,8,1
8,3,1112,2,0
9,8,1429,5,0.5
8,3,376,7,1
1,9,562,9,1
3,6,974,9,0
0,4,1314,1,0
5,1,1438,5,0.5
8,5,771,5,0.5
1,7,802,4,0.5
6,1,851,9,1
9,6,1490,9,1
5,5,656,8,1
0,1,113,0,0
5,3,650,9,1
6,4,576,0,0
9,5,653,4,0.5
8,4,788,0,0
4,8,13,7,1
3,8,571,4,0.5
1,8,293,2,0
1,8,1189,4,0.5
1,1,1211,6,0
6,8,82,7,1
3,2,1019,8,0
0,1,1045,9,0
4,4,1496,4,0.5
5,3,1163,9,1
4,1,846,3,0
4,5,759,0,0
5,5,895,2,0
8,3,945,6,0.5
2,1,386,9,0
0,1,1066,6,0
7,8,761,3,0
6,8,1326,8,1
6,2,107,6,0
3,3,394,5,0
5,3,1360,3,0
1,7,272,7,0
8,4,1372,4,0.5
3,7,610,9,1
4,6,530,8,1
7,3,307,1,0
8,2,1152,5,0.5
2,6,1200,3,0
9,6,125,1,0
2,8,1235,1,0
9,5,470,0,0
9,3,310,8,1
9,9,783,3,0
7,3,849,6,0.5
8,5,358,2,0
6,6,783,0,0
4,4,750,7,1
9,1,395,1,0
8,0,800,1,0
7,4,514,3,0
5,7,102,4,0.5
6,2,776,0,0
6,2,516,9,1
8,7,1159,5,0.5
4,8,699,7,1
4,2,1249,7,1
7,7,488,8,1
6,5,1438,1,0
5,6,344,8,1
2,6,845,8,0
9,3,1289,0,0
8,5,337,3,0
4,5,730,4,0.5
7,1,71,5,0.5
4,1,681,9,1
1,5,1354,8,0
6,9,786,4,0.5
5,2,646,6,0.5
4,3,156,9,1
8,9,398,7,1
4,3,130,5,0
6,9,127,4,0.5
0,3,1408,4,0
2,7,968,5,0.5
6,6,179,0,0
2,7,386,2,0
4,2,561,2,0
4,0,1437,8,1
6,8,1371,4,0.5
3,0,594,4,0
1,6,61,1,0
9,4,1289,3,0
5,1,800,4,0.5
4,2,532,7,1
2,5,1276,5,0
8,1,1352,3,0
3,8,1072,3,0
3,2,1058,0,0
1,8,1120,7,1
2,0,1490,4,0
9,4,405,2,0
9,7,387,8,1
3,6,587,4,0
1,5,531,8,0
4,5,293,7,1
0,3,76,1,0
3,0,1175,2,0
2,9,796,9,1
2,5,1027,8,0
8,4,64,6,0.5
5,1,908,0,0
8,5,681,0,0
6,8,1346,8,1
0,2,178,4,0
1,7,1431,4,0.5
1,5,1231,0,0
3,6,243,1,0
4,5,1019,6,0.5
5,0,1155,4,0.5
5,3,974,2,0
5,5,896,4,0.5
4,6,483,2,0
5,9,854,6,0.5
3,3,355,6,0
6,8,549,1,0
1,1,1416,9,0
2,3,369,4,0
4,3,266,0,0
5,5,393,4,0
1,5,780,5,0
9,6,121,1,0
5,2,586,4,0.5
8,3,1461,3,0
0,3,1345,3,0
4,9,507,5,0.5
0,0,853,1,0
7,8,139,8,1
9,5,818,1,0
7,9,929,2,0
7,7,459,3,0
1,0,389,2,0
3,6,1278,3,0
9,9,301,8,1
2,2,1472,6,0
0,5,1133,0,0
9,1,153,5,0.5
6,0,570,6,0.5
3,9,633,6,0.5
2,8,1143,2,0
0,7,221,6,0
4,6,187,0,0
9,3,1088,9,1
6,0,997,4,0.5
0,1,211,5,0
0,9,1448,6,0.5
7,9,466,5,0.5
8,4,1041,7,1
0,6,627,7,0
3,8,599,1,0
9,9,722,6,0.5
1,7,523,1,0
1,1,1065,3,0
7,9,994,9,1
9,6,385,5,0.5
5,6,1009,7,1
3,6,451,0,0
2,2,793,3,0
8,3,1280,3,0
6,2,964,9,1
5,8,708,6,0.5
1,4,949,0,0
8,2,1334,9,1
2,6,1059,8,0
8,8,20,6,0.5
2,7,1453,2,0
7,6,260,7,1
5,9,332,7,1
4,0,1154,7,1
3,1,1025,4,0
8,1,734,6,0.5
0,7,1045,0,0
1,1,380,1,0
6,5,1055,1,0
8,6,193,1,0
4,8,122,5,0.5
9,6,1346,1,0
6,7,1371,1,0
9,9,111,5,0.5
8,2,1058,5,0.5
3,7,503,1,0
4,5,259,6,0
5,4,1395,7,1
5,3,981,6,0.5
7,8,833,2,0
3,0,953,1,0
8,3,384,0,0
0,4,292,2,0
8,9,419,5,0.5
2,8,509,4,0
2,3,1005,1,0
6,7,1138,8,1
7,0,1137,0,0
5,6,1457,9,1
2,7,315,3,0
6,8,1014,8,1
8,3,748,0,0
7,4,955,2,0
7,6,1338,9,1
7,5,815,6,0.5
2,5,68,7,0
7,6,905,4,0.5
4,8,1483,3,0
8,9,13,8,1
6,3,1219,4,0.5
7,7,366,7,1
2,6,1491,8,0
4,5,191,0,0
8,7,270,6,0.5
7,2,1224,7,1
0,5,1271,3,0
5,5,67,7,1
2,3,553,6,0
2,0,1021,8,0
3,6,1045,8,0
0,2,35,1,0
8,7,355,1,0
9,5,528,5,0.5
7,3,96,7,1
5,3,785,7,1
1,2,434,8,0
4,3,527,1,0
5,3,267,0,0
3,9,919,4,0.5
3,0,265,5,0
1,6,929,4,0
4,2,1392,9,1
9,1,632,9,1
2,8,1183,1,0
8,6,901,0,0
6,7,1291,5,0.5
8,4,620,0,0
0,9,682,3,0
4,0,737,1,0
8,6,757,1,0
8,7,555,5,0.5
0,4,1155,2,0
2,9,11,5,0
3,3,659,3,0
0,8,1456,9,1
1,0,216,1,0
9,6,855,2,0
2,4,801,5,0
3,8,305,0,0
4,4,686,0,0
9,7,1380,5,0.5
6,7,990,4,0.5
4,4,1310,3,0
0,6,1142,5,0
6,9,116,6,0.5
7,4,859,5,0.5
5,0,1031,8,1
3,9,220,0,0
6,1,328,1,0
8,8,1486,8,1
9,6,834,3,0
3,5,1062,4,0
3,9,243,6,0
9,2,415,4,0.5
1,6,580,6,0
3,6,978,6,0
8,3,1070,2,0
8,0,1421,4,0.5
8,5,374,7,1
3,1,208,3,0
9,5,528,8,1
1,9,1177,4,0.5
1,0,1412,5,0
7,1,1401,2,0
3,2,513,2,0
4,7,387,6,0.5
2,2,1390,1,0
8,1,1188,8,1
6,5,970,5,0.5
9,2,820,1,0
3,3,1018,7,0
0,6,1464,7,0
5,8,491,0,0
3,2,627,6,0
0,5,1217,2,0
2,5,481,0,0
7,6,354,5,0.5
3,4,945,8,0
4,7,193,8,1
9,6,1425,8,1
7,8,856,0,0
7,1,754,4,0.5
5,4,172,7,1
1,9,1051,9,1
0,4,211,7,0
4,2,231,3,0
3,2,492,1,0
1,4,1309,7,0
3,6,59,0,0
5,4,39,0,0
6,2,1324,3,0
4,4,216,7,1
5,9,1496,8,1
8,0,1165,5,0.5
2,0,1472,7,0
5,0,132,2,0
0,8,1416,8,1
0,0,23,1,0
3,6,261,6,0
2,4,170,1,0
3,8,560,2,0
8,8,1050,9,1
2,4,1032,6,0
7,7,122,9,1
3,6,12,4,0
5,6,1435,3,0
4,6,84,5,0
0,5,1407,3,0
0,5,191,3,0
0,7,452,6,0
4,2,768,9,1
3,1,115,3,0
3,3,561,3,0
5,5,887,7,1
5,5,589,5,0.5
1,8,1024,5,0.5
8,4,1061,5,0.5
5,4,1103,0,0
6,1,1076,5,0.5
1,1,530,2,0
1,6,1304,6,0
7,3,1182,5,0.5
5,0,1210,3,0
0,1,1194,6,0
9,8,1244,3,0
6,1,964,4,0.5
0,0,1359,1,0
2,2,157,1,0
2,2,1313,8,0
4,3,1446,3,0
0,7,661,4,0.5
1,2,1082,8,0
4,1,1025,7,1
7,8,1372,0,0
9,7,186,6,0.5
4,8,178,8,1
9,0,252,6,0.5
1,9,3,4,0
6,9,407,9,1
7,1,266,9,1
6,6,725,1,0
0,8,126,0,0
5,8,677,5,0.5
3,3,945,2,0
7,0,757,1,0
3,3,1229,0,0
1,9,1390,3,0
0,1,516,2,0
9,8,783,0,0
5,0,1377,5,0.5
6,5,240,6,0
7,0,816,5,0.5
7,8,306,1,0
6,2,772,8,1
8,2,46,7,1
2,1,1363,3,0
8,9,851,2,0
8,9,631,2,0
2,0,214,5,0
9,1,998,1,0
6,0,991,2,0
8,3,252,3,0
9,3,917,5,0.5
5,3,778,0,0
1,4,193,9,0
0,7,72,1,0
6,0,995,5,0.5
6,6,1125,7,1
0,9,453,9,0
2,3,930,7,0
4,6,110,8,1
4,4,1302,9,1
0,5,1109,4,0
6,3,1393,0,0
4,6,925,2,0
5,7,1115,9,1
6,0,146,0,0
9,7,1026,7,1
6,4,1207,0,0
9,9,959,9,1
1,7,1018,5,0.5
7,3,1489,1,0
8,3,1210,0,0
5,2,1411,0,0
3,6,224,0,0
6,8,560,9,1
7,0,206,3,0
2,0,1257,2,0
5,0,938,0,0
9,5,1358,6,0.5
3,6,21,6,0
4,9,1187,0,0
0,0,409,6,0
2,3,70,1,0
7,7,174,7,1
0,2,1092,1,0
0,1,1467,0,0
4,2,542,8,1
2,1,927,8,0
4,4,574,3,0
0,2,524,9,0
7,8,1037,5,0.5
2,4,898,5,0
3,1,80,9,0
1,1,146,7,0
3,2,791,3,0
5,2,931,5,0.5
1,4,555,7,0
6,1,60,1,0
5,3,999,8,1
3,0,225,8,0
2,3,1213,1,0
3,0,1264,0,0
4,8,1159,2,0
6,1,27,8,1
7,8,433,4,0.5
9,4,323,7,1
3,6,1006,5,0
5,3,64,6,0
6,7,835,1,0
6,7,207,8,1
5,2,252,3,0
1,1,764,9,0
6,5,466,9,1
1,5,282,1,0
4,0,971,2,0
7,2,1417,4,0.5
1,2,446,5,0
1,1,414,1,0
5,7,499,0,0
8,6,591,8,1
5,4,654,6,0.5
3,9,841,8,1
4,1,832,5,0.5
3,9,779,0,0
4,4,832,9,1
5,6,530,0,0
5,2,412,1,0
2,5,259,1,0
8,5,1141,6,0.5
2,1,1226,8,0
8,5,481,4,0.5
3,6,362,8,0
5,5,456,6,0
5,4,197,7,1
1,7,1253,7,1
9,6,742,4,0.5
2,9,1303,2,0
3,0,593,4,0
3,6,686,6,0
0,3,1453,6,0
8,8,51,1,0
4,7,242,4,0.5
6,4,712,1,0
7,2,814,2,0
8,7,1398,7,1
3,8,1229,1,0
9,9,625,2,0
9,5,282,4,0.5
7,2,948,1,0
6,6,586,4,0.5
7,2,1374,2,0
5,7,1459,6,0.5
8,1,596,0,0
9,4,1164,5,0.5
8,1,1468,3,0
0,6,448,4,0
2,4,720,7,0
5,7,308,0,0
0,8,1470,0,0
2,0,1081,8,0
1,8,500,4,0
7,3,874,7,1
1,9,108,2,0
7,4,1443,5,0.5
2,3,807,1,0
2,6,1347,7,0
5,3,1116,8,1
0,1,1288,8,0
9,7,310,7,1
5,8,553,3,0
9,8,855,4,0.5
0,3,521,1,0
3,1,602,8,0
6,5,361,5,0
1,8,1034,1,0
0,5,1445,2,0
5,7,1087,0,0
0,1,1197,0,0
9,7,191,0,0
6,8,88,6,0.5
9,9,167,8,1
6,3,903,9,1
6,5,181,2,0
1,6,393,2,0
4,5,601,0,0
7,0,1156,3,0
4,0,611,2,0
9,5,574,7,1
4,7,1458,0,0
6,1,152,7,1
3,2,402,9,0
8,0,264,5,0.5
5,4,353,0,0
7,0,270,4,0.5
6,2,883,5,0.5
9,4,1164,6,0.5
6,1,746,8,1
7,2,928,0,0
7,2,1153,5,0.5
5,0,1101,3,0
3,8,307,1,0
1,1,1322,1,0
7,8,381,8,1
3,4,401,3,0
7,3,804,2,0
0,1,665,5,0
7,1,1221,4,0.5
3,1,59,6,0
7,8,903,9,1
9,2,180,6,0.5
9,5,1476,9,1
1,5,5,4,0
0,2,969,4,0
9,4,109,6,0.5
4,6,1181,9,1
8,4,468,9,1
8,7,355,6,0.5
6,9,1217,0,0
4,8,667,0,0
9,6,112,9,1
3,2,881,7,0
6,5,347,6,0
3,3,872,3,0
1,1,1088,9,0
2,8,207,8,0
5,0,990,8,1
0,9,710,9,1
6,8,716,3,0
3,7,1050,0,0
5,2,1118,1,0
9,6,743,1,0
3,4,560,5,0
8,7,356,5,0.5
5,7,1427,6,0.5
2,6,853,5,0
4,2,771,5,0.5
8,2,998,5,0.5
1,4,615,3,0
8,4,229,1,0
0,7,211,8,0
0,6,1354,1,0
2,6,228,8,0
6,8,422,2,0
6,9,789,5,0.5
4,6,331,5,0
8,0,963,2,0
7,0,474,1,0
3,4,1183,6,0
9,1,700,5,0.5
5,3,674,2,0
8,4,1324,4,0.5
9,1,980,4,0.5
9,1,838,1,0
6,8,185,9,1
7,0,1371,5,0.5
8,6,1464,1,0
5,6,300,5,0
9,2,1298,6,0.5
7,6,1225,3,0
2,0,1199,4,0
2,6,997,0,0
3,6,544,8,0
4,8,1398,2,0
2,3,562,4,0
1,7,254,5,0
5,5,1025,2,0
8,9,258,9,1
1,7,363,8,0
5,8,1007,6,0.5
1,0,1270,8,0
8,3,248,9,1
8,1,1085,7,1
6,8,510,5,0.5
3,5,928,2,0
8,6,399,9,1
6,8,306,6,0.5
3,0,1104,8,0
8,9,1318,8,1
6,0,82,5,0
9,5,761,6,0.5
4,5,836,1,0
3,7,109,3,0
2,5,882,3,0
3,0,1113,5,0
9,9,492,6,0.5
1,0,11,6,0
2,2,1123,5,0
4,3,979,5,0.5
8,8,156,8,1
4,9,713,8,1
8,2,540,1,0
3,8,1061,5,0.5
7,8,301,3,0
2,5,875,5,0
9,0,187,2,0
2,3,1206,5,0
2,3,1205,5,0
9,7,609,9,1
6,8,1299,3,0
3,6,1143,5,0
5,8,1479,3,0
7,8,997,8,1
1,7,85,6,0
5,4,709,0,0
1,4,619,4,0
9,1,742,6,0.5
2,6,455,1,0
2,9,1121,8,1
3,9,538,8,0
2,7,1275,5,0.5
8,6,175,8,1
0,8,780,6,0.5
1,3,303,4,0
3,2,284,5,0
0,7,763,2,0
4,8,1257,7,1
3,5,469,9,0
7,9,1139,3,0
8,8,862,0,0
3,7,225,7,0
3,2,693,2,0
6,2,117,5,0
0,4,523,8,0
3,2,1137,4,0
0,2,1420,3,0
3,6,1485,3,0
8,2,1217,9,1
6,3,76,2,0
8,7,1275,5,0.5
1,1,1476,4,0
0,1,32,5,0
7,7,219,9,1
9,5,1487,6,0.5
9,5,85,5,0.5
5,9,1478,0,0
3,7,1121,1,0
5,8,1324,3,0
7,0,329,4,0.5
4,4,997,3,0
5,5,1268,2,0
6,7,923,8,1
7,6,794,1,0
5,7,470,0,0
1,1,389,9,0
0,9,880,2,0
1,3,315,3,0
5,5,165,6,0
5,6,817,7,1
9,6,1157,1,0
6,2,403,1,0
2,9,530,6,0
2,9,153,8,0
1,9,597,5,0.5
7,2,938,3,0
7,9,737,4,0.5
1,9,977,9,1
1,3,1092,2,0
2,2,57,2,0
9,7,1492,3,0
4,0,860,4,0.5
3,4,331,6,0
0,6,205,3,0
8,0,949,7,1
7,7,192,5,0.5
8,2,844,2,0
0,0,426,1,0
2,1,926,8,0
6,0,1009,0,0
9,6,170,5,0.5
0,5,1394,6,0
3,8,227,2,0
0,6,256,2,0
0,6,155,5,0
8,1,1298,6,0.5
2,4,1045,4,0
1,8,378,6,0
0,5,64,5,0
7,9,989,2,0
9,5,1140,4,0.5
8,0,406,8,1
9,1,863,1,0
5,7,594,8,1
1,3,978,2,0
4,0,152,0,0
2,3,606,3,0
5,1,992,0,0
2,6,444,5,0
1,9,13,7,0
0,0,221,9,0
3,4,1357,7,0
2,5,441,0,0
7,2,5,2,0
1,4,1290,3,0
2,5,885,6,0
7,7,482,6,0.5
9,2,1477,1,0
9,0,994,2,0
3,7,126,6,0
8,5,743,8,1
7,1,1228,0,0
0,9,1498,7,1
9,9,885,1,0
0,1,1216,0,0
7,5,309,0,0
3,7,899,6,0.5
3,9,466,3,0
2,2,1072,1,0
7,5,745,3,0
4,4,648,4,0.5
7,9,1499,3,0
7,7,1198,0,0
5,8,306,3,0
8,8,931,2,0
5,2,745,2,0
3,1,195,0,0
2,9,1269,6,0.5
8,7,194,5,0.5
3,1,418,2,0
9,6,870,6,0.5
6,3,806,8,1
6,7,200,0,0
8,7,1275,1,0
0,2,481,2,0
3,1,747,2,0
8,7,885,9,1
4,5,81,7,1
7,8,965,8,1
9,3,1044,4,0.5
2,0,36,8,0
6,9,759,7,1
6,5,1362,8,1
4,7,925,9,1
5,9,205,7,1
8,7,1123,1,0
8,6,188,0,0
4,7,1067,9,1
6,0,166,9,1
9,9,910,2,0
4,7,1060,1,0
9,9,1187,7,1
6,9,445,1,0
9,1,899,0,0
2,2,894,2,0
3,8,397,7,0
3,4,1143,5,0
4,9,1328,6,0.5
5,0,283,9,1
1,0,103,5,0
3,2,83,3,0
8,6,661,7,1
2,5,1229,9,0
3,6,641,8,0
6,4,671,2,0
5,3,314,2,0
9,1,281,1,0
8,2,1417,9,1
2,3,487,8,0
3,0,1018,4,0
8,2,1249,1,0
4,3,1169,5,0.5
5,6,913,7,1
0,4,13,9,0
0,8,453,9,0
8,6,986,0,0
0,2,861,8,0
7,7,297,7,1
2,9,669,1,0
8,2,90,4,0.5
7,7,636,2,0
1,1,936,2,0
0,3,1318,7,0
7,3,180,6,0.5
4,7,889,0,0
0,4,532,5,0
5,2,757,5,0.5
6,3,429,7,1
0,5,214,4,0
4,9,458,0,0
0,5,256,7,0
3,0,1107,0,0
8,5,993,3,0
4,5,949,8,1
2,1,679,9,0
4,8,476,4,0.5
3,1,388,8,0
3,9,964,1,0
7,8,1110,9,1
5,9,123,2,0
4,6,478,0,0
8,8,973,1,0
4,2,922,4,0.5
2,1,1028,3,0
3,0,914,1,0
4,1,45,4,0
2,8,657,3,0
1,3,889,3,0
6,5,410,1,0
2,5,1183,2,0
5,0,206,6,0
0,6,55,0,0
4,2,334,9,1
3,2,361,1,0
7,9,467,7,1
4,4,1083,8,1
5,2,689,0,0
1,2,1480,8,0
6,8,562,0,0
4,7,1435,2,0
0,2,1273,1,0
5,0,490,7,1
9,3,1233,9,1
7,9,1238,2,0
3,0,1299,4,0
4,7,1203,4,0.5
5,4,635,3,0
5,4,1461,1,0
3,9,50,3,0
1,2,1380,3,0
0,2,113,5,0
4,3,1388,1,0
5,8,175,2,0
9,2,707,4,0.5
1,5,268,0,0
1,0,1273,2,0
7,3,901,9,1
2,7,1167,3,0
2,2,1260,8,0
2,3,895,2,0
0,8,705,0,0
8,4,1087,6,0.5
6,3,419,7,1
8,5,395,3,0
2,5,785,5,0
8,0,833,4,0.5
6,3,18,1,0
8,9,1390,2,0
4,3,1177,3,0
5,3,1235,8,1
1,8,1459,9,1
5,0,901,0,0
1,8,989,9,1
3,3,129,7,0
1,1,332,2,0
3,4,445,2,0
8,6,275,3,0
6,9,297,5,0.5
4,1,12,9,1
2,9,447,2,0
4,0,89,9,1
1,4,699,0,0
7,1,1458,0,0
6,7,1110,4,0.5
4,2,499,1,0
8,7,113,8,1
1,6,525,5,0
2,5,1424,1,0
6,0,543,9,1
8,5,851,6,0.5
8,4,1139,4,0.5
3,6,607,5,0
6,4,613,0,0
1,6,1209,9,0
3,3,783,3,0
6,1,555,2,0
3,5,252,5,0
9,5,846,7,1
0,2,13,3,0
5,8,774,6,0.5
8,6,521,4,0.5
0,7,128,8,0
5,2,1065,6,0.5
2,6,1371,5,0
6,8,639,7,1
3,1,180,4,0
5,3,1095,2,0
5,1,866,3,0
7,3,105,6,0.5
3,6,545,4,0
7,9,1241,7,1
9,2,612,3,0
7,5,533,3,0
5,7,856,9,1
1,7,183,8,0
6,5,991,4,0.5
4,3,828,3,0
0,0,285,1,0
0,7,435,6,0
3,2,903,2,0
1,5,595,3,0
8,6,988,8,1
9,5,1420,8,1
9,8,1263,0,0
5,0,456,1,0
2,7,1306,5,0.5
9,4,1495,3,0
9,7,457,2,0
8,3,778,9,1
4,4,917,5,0.5
1,8,396,6,0
5,4,1116,4,0.5
5,2,1451,6,0.5
9,6,1410,0,0
1,5,152,0,0
5,3,951,0,0
3,2,1317,9,0
7,0,866,0,0
3,5,1368,3,0
2,6,498,1,0
6,9,1497,1,0
9,1,1478,3,0
9,9,656,6,0.5
3,4,604,1,0
7,6,1415,4,0.5
3,4,1321,8,0
5,8,1039,0,0
9,1,685,8,1
9,0,525,3,0
6,3,1046,9,1
6,5,593,3,0
3,1,120,1,0
7,2,687,6,0.5
7,1,582,6,0.5
6,3,348,0,0
2,1,1064,8,0
4,9,1057,7,1
1,1,630,3,0
7,3,314,7,1
8,9,406,3,0
9,4,64,0,0
9,1,490,4,0.5
2,4,1328,3,0
2,1,573,5,0
0,4,1148,8,0
9,1,86,1,0
5,8,774,5,0.5
4,1,593,2,0
3,0,705,7,0
6,3,1105,7,1
4,4,515,3,0
3,7,20,5,0
8,1,1339,5,0.5
6,9,970,4,0.5
7,7,918,0,0
0,8,228,3,0
3,7,614,6,0.5
7,6,288,4,0.5
1,2,678,0,0
5,2,942,0,0
2,1,1112,5,0
7,2,1004,2,0
8,2,1200,4,0.5
0,7,139,5,0
4,0,331,9,1
5,3,582,2,0
4,5,598,5,0.5
2,2,1052,2,0
3,6,543,5,0
4,1,1008,9,1
1,2,1082,2,0
4,5,454,6,0
6,2,817,3,0
6,8,410,3,0
0,5,679,6,0
6,5,1131,5,0.5
2,4,559,9,0
5,2,397,9,1
6,2,1235,6,0.5
5,4,614,8,1
6,1,741,2,0
2,9,685,8,1
3,1,1314,2,0
4,0,734,5,0.5
3,3,983,1,0
4,4,418,0,0
5,2,1051,5,0.5
7,1,418,1,0
1,1,29,1,0
8,0,105,9,1
4,4,1406,3,0
8,8,112,4,0.5
7,0,451,2,0
5,4,1484,9,1
4,4,1290,2,0
3,0,264,0,0
7,4,231,1,0
9,9,683,0,0
7,5,963,1,0
6,4,1010,3,0
9,4,416,4,0.5
1,0,487,6,0
5,6,993,2,0
2,0,995,4,0
7,1,1468,3,0
9,2,222,6,0.5
5,7,1482,5,0.5
3,1,35,6,0
0,5,998,7,0
0,2,330,1,0
9,5,620,3,0
8,1,239,4,0.5
6,7,899,7,1
7,8,746,2,0
3,3,817,3,0
7,9,1285,6,0.5
8,5,8,8,1
1,7,68,4,0
4,3,687,4,0.5
7,0,688,4,0.5
0,8,616,7,1
3,5,1348,4,0
3,4,303,9,0
0,3,1293,2,0
3,9,106,5,0
1,8,963,2,0
1,1,1384,7,0
6,9,1086,1,0
9,7,809,8,1
6,8,861,7,1
7,6,194,2,0
9,7,793,6,0.5
9,2,1043,4,0.5
3,0,315,1,0
7,6,343,8,1
1,5,799,8,0
0,0,1192,7,0
9,9,1394,2,0
3,8,1159,7,1
3,5,503,8,0
3,8,738,2,0
6,1,625,7,1
5,2,595,4,0.5
4,8,513,3,0
9,9,1311,7,1
6,8,1410,4,0.5
7,8,938,5,0.5
6,7,1197,6,0.5
8,7,536,5,0.5
5,0,343,2,0
3,0,804,2,0
9,1,614,6,0.5
9,5,749,3,0
1,8,360,0,0
9,4,355,5,0.5
1,6,1112,5,0
0,9,852,5,0.5
8,9,89,2,0
5,6,1488,4,0.5
1,8,513,9,0
6,5,137,3,0
1,9,590,8,1
7,1,1306,9,1
5,9,1010,9,1
2,1,1420,0,0
3,7,68,1,0
1,7,1012,9,1
8,3,456,3,0
1,7,1427,2,0
5,6,462,6,0
2,6,32,0,0
5,6,1083,0,0
0,8,144,1,0
6,6,129,2,0
3,6,1199,0,0
1,2,653,2,0
6,6,667,8,1
6,0,1314,6,0.5
0,4,603,2,0
4,1,752,2,0
8,7,291,8,1
1,0,13,3,0
5,7,1165,1,0
8,5,91,9,1
9,8,539,8,1
9,7,906,8,1
0,3,851,3,0
0,5,776,6,0
3,3,639,3,0
9,4,1086,5,0.5
5,0,1265,2,0
0,8,853,1,0
3,6,621,8,0
8,9,1271,4,0.5
6,1,271,6,0
4,4,1282,3,0
4,2,1166,3,0
3,5,297,5,0
8,9,672,7,1
0,7,649,4,0.5
7,4,664,8,1
1,7,975,8,1
8,4,578,8,1
1,4,310,2,0
2,7,154,3,0
9,2,569,1,0
6,9,112,7,1
3,1,86,6,0
9,5,931,1,0
3,5,27,9,0
9,4,1409,9,1
5,3,714,7,1
9,1,520,5,0.5
9,7,1469,4,0.5
8,6,891,7,1
3,7,187,4,0
6,0,907,3,0
1,8,35,8,0
8,5,308,3,0
3,7,376,2,0
3,7,1225,6,0.5
4,8,911,0,0
4,4,1345,4,0.5
2,8,871,1,0
5,6,1071,4,0.5
4,4,154,4,0
7,1,569,4,0.5
7,9,1172,0,0
3,4,1078,6,0
9,1,18,0,0
7,8,421,9,1
0,6,221,2,0
1,0,180,8,0
1,7,897,6,0.5
8,9,1411,0,0
7,5,1452,7,1
1,3,1215,5,0
6,3,102,0,0
9,0,1164,5,0.5
0,8,1291,6,0.5
1,6,560,8,0
3,9,1038,2,0
1,1,186,0,0
6,2,965,4,0.5
5,9,84,1,0
7,1,211,5,0.5
4,7,271,0,0
2,5,794,2,0
8,0,1447,4,0.5
3,3,1130,9,0
8,5,1388,5,0.5
6,2,502,3,0
4,5,867,7,1
7,7,1381,8,1
0,9,727,7,1
6,0,1337,4,0.5
9,6,953,6,0.5
7,4,842,6,0.5
5,9,1369,8,1
6,0,525,3,0
1,7,578,0,0
4,9,785,1,0
6,8,1089,3,0
4,2,752,9,1
0,8,1176,4,0.5
7,5,1277,1,0
7,6,238,6,0.5
1,6,568,0,0
9,8,557,4,0.5
7,8,620,2,0
7,9,434,8,1
4,4,205,5,0
9,2,142,1,0
9,1,1034,5,0.5
3,4,902,1,0
9,7,1242,6,0.5
5,8,965,6,0.5
8,1,443,8,1
5,5,34,6,0
3,8,279,2,0
9,3,358,6,0.5
8,8,594,3,0
9,7,1238,5,0.5
6,6,1425,7,1
4,8,240,2,0
8,7,1186,5,0.5
8,9,1067,1,0
1,1,439,4,0
7,4,190,9,1
3,2,729,6,0
9,6,1276,7,1
1,5,225,8,0
3,4,569,4,0
1,1,1460,1,0
3,6,1221,6,0
5,4,794,6,0.5
0,4,1048,9,0
7,0,911,3,0
9,8,1379,1,0
9,2,188,6,0.5
1,3,311,7,0
7,6,1431,8,1
6,5,538,7,1
6,9,37,3,0
4,1,122,5,0
3,8,369,2,0
2,0,1278,4,0
4,3,650,6,0.5
7,2,774,2,0
2,1,378,3,0
8,9,921,1,0
9,4,221,5,0.5
6,4,23,6,0
3,7,1428,5,0.5
7,6,957,3,0
5,4,880,9,1
6,8,349,6,0.5
2,2,208,5,0
3,7,549,8,0
0,6,1343,3,0
5,2,455,0,0
8,3,406,7,1
5,4,109,7,1
5,4,294,5,0
8,4,798,2,0
4,0,1336,6,0.5
6,7,1345,3,0
7,7,1100,2,0
5,1,693,8,1
9,7,466,9,1
4,1,175,3,0
5,7,494,2,0
8,8,559,6,0.5
6,2,1064,4,0.5
