Seniority,Purchase_Propensity,CompanySize,Contactable,Action
0.555555556,0.555555556,0.926,0.777777778,1
0,0.888888889,0.916666667,0.666666667,0.5
0.111111111,0,0.356666667,0.444444444,0
0.555555556,0.888888889,0.185333333,0.666666667,0.5
0.666666667,0,0.054,0.222222222,0
0,0.888888889,0.071333333,0,0
0.111111111,1,0.589333333,0.777777778,1
0.555555556,0.777777778,0.408,0.555555556,0.5
1,0,0.689333333,1,1
0.888888889,0.555555556,0.82,0.777777778,1
0.111111111,0.666666667,0.347333333,0.444444444,0
0.222222222,0.888888889,0.552,0.222222222,0
0,0.111111111,0.602,0.777777778,0
0.666666667,0.111111111,0.124666667,0.111111111,0
0.666666667,0.777777778,0.961333333,0.777777778,1
0.777777778,0.222222222,0.869333333,0.222222222,0
0.777777778,0.333333333,0.342,1,1
0.444444444,0.555555556,0.241333333,0,0
0.222222222,1,0.696,0.333333333,0
0.333333333,0.444444444,0.001333333,0.222222222,0
0.111111111,0.666666667,0.969333333,0.333333333,0
0.444444444,0.666666667,0.74,1,1
1,0.888888889,0.168666667,0.666666667,0.5
0.888888889,0.555555556,0.889333333,1,1
0.888888889,0.222222222,0.788,0.666666667,0.5
0.111111111,1,0.141333333,1,0
0.222222222,0.111111111,0.232,0.333333333,0
0.777777778,0.555555556,0.187333333,0.111111111,0
0.333333333,0.666666667,0.506666667,0.888888889,0
0,0.111111111,0.926666667,0.666666667,0
0.666666667,0.888888889,0.091333333,1,1
0.444444444,0.777777778,0.942,0.555555556,0.5
0,1,0.598666667,0.777777778,1
0.888888889,0,0.409333333,0.555555556,0.5
0,0.888888889,0.665333333,0.111111111,0
1,1,0.368666667,0.444444444,0.5
1,0.666666667,0.950666667,0.888888889,1
0,0.777777778,0.453333333,0.555555556,0.5
0.222222222,0.666666667,0.494,0.555555556,0
0.777777778,0.444444444,0.407333333,0.111111111,0
0.333333333,0.888888889,0.044,0.666666667,0
0.444444444,0.333333333,0.316666667,0.222222222,0
0,0.555555556,0.479333333,1,0
0.333333333,0.555555556,0.992666667,0.888888889,0
0.444444444,1,0.286,0,0
0,0.111111111,0.159333333,0,0
0,0,0.388666667,0.444444444,0
1,0,0.749333333,0.222222222,0
0.777777778,0.555555556,0.767333333,0.333333333,0
0.222222222,0.222222222,0.488,0.666666667,0
0.222222222,1,0.9,1,1
0.888888889,0.111111111,0.747333333,0.111111111,0
0,0.111111111,0.913333333,0.222222222,0
0.888888889,0.333333333,0.476666667,0.333333333,0
0.444444444,0.444444444,0.585333333,0.888888889,1
0.777777778,0.777777778,0.395333333,0.888888889,1
1,0.333333333,0.358666667,0.222222222,0
0.444444444,0,0.556,0.666666667,0.5
0.222222222,1,0.550666667,0.444444444,0.5
0.777777778,0.777777778,0.946,0.888888889,1
0.555555556,0,0.334,1,1
0.444444444,0.222222222,0.896666667,0.111111111,0
1,0.222222222,0.542666667,0.888888889,1
0.777777778,0.333333333,0.314,0,0
0.444444444,0.444444444,0.909333333,0.777777778,1
0.222222222,0.111111111,0.843333333,0.333333333,0
0.555555556,0.222222222,0.372,0.555555556,0.5
0.222222222,0.555555556,0.958,0.888888889,0
0.111111111,1,0.469333333,1,1
0.888888889,0.888888889,0.678666667,0.555555556,0.5
1,0.444444444,0.76,0.222222222,0
0.111111111,0.888888889,0.384666667,0.111111111,0
0.555555556,0.111111111,0.418666667,0.111111111,0
0.555555556,0.777777778,0.692666667,0.888888889,1
0.888888889,0.444444444,0.841333333,0.111111111,0
0.111111111,0.333333333,0.558666667,0.444444444,0
0.777777778,0.444444444,0.415333333,1,1
0.222222222,0.444444444,0.903333333,0.222222222,0
0.777777778,0.333333333,0.228,1,1
0.111111111,0.666666667,0.156666667,1,0
0.777777778,0.777777778,0.159333333,0.555555556,0.5
0.555555556,0.777777778,0.79,0.222222222,0
0.666666667,1,0.847333333,0.888888889,1
1,0.222222222,0.527333333,0.888888889,1
0.888888889,0.555555556,0.594,0.111111111,0
0.333333333,0.333333333,0.072,0.333333333,0
0.444444444,0,0.199333333,0,0
1,0.555555556,0.984,1,1
0.333333333,0.222222222,0.658,0.888888889,0
0.555555556,1,0.556666667,0.777777778,1
0.666666667,0.666666667,0.793333333,0.444444444,0.5
0.666666667,0.888888889,0.640666667,0.888888889,1
0.111111111,0,0.638,0.555555556,0
0.444444444,0.222222222,0.152,0.666666667,0
0.333333333,0,0.566666667,0.888888889,0
0.111111111,0.777777778,0.166666667,0.444444444,0
1,0,0.526666667,0.555555556,0.5
0.111111111,0.111111111,0.384666667,0.111111111,0
0.888888889,0.111111111,0.881333333,0.777777778,1
0.111111111,0.444444444,0.368666667,1,0
0.444444444,0.222222222,0.171333333,0.888888889,1
0.666666667,1,0.84,0.333333333,0
0.888888889,1,0.123333333,0,0
1,0.111111111,0.909333333,0.333333333,0
0.333333333,0.222222222,0.632,0.888888889,0
0.111111111,0,0.716,0.555555556,0
1,0,0.424666667,0.777777778,1
0.333333333,1,0.217333333,0.777777778,0
0.444444444,0.888888889,0.631333333,1,1
0.111111111,0.333333333,0.050666667,1,0
1,0.333333333,0.878,0,0
0.555555556,0.111111111,0.847333333,0.111111111,0
0.777777778,0.666666667,0.444666667,0.777777778,1
0.111111111,0.777777778,0.800666667,0.333333333,0
0.888888889,0.555555556,0.471333333,0.111111111,0
0.666666667,0.222222222,0.403333333,0.333333333,0
0.777777778,0.888888889,0.762,0.222222222,0
0,1,0.200666667,0.777777778,0
0,0,0.917333333,0.777777778,0
0.444444444,0.222222222,0.102666667,0.333333333,0
0.555555556,0.888888889,0.393333333,0,0
0.111111111,0.666666667,0.675333333,0.555555556,0
0.777777778,1,0.850666667,0.444444444,0.5
0,0.666666667,0.285333333,0.777777778,0
0.333333333,0.444444444,0.414666667,0.333333333,0
0.333333333,0.111111111,0.918,0.222222222,0
0.333333333,0.444444444,0.32,1,0
0.888888889,0.888888889,0.323333333,0.222222222,0
1,0.222222222,0.171333333,0.777777778,1
0.777777778,0.222222222,0.953333333,0.777777778,1
0.555555556,0.888888889,0.646666667,0.666666667,0.5
0.111111111,0.888888889,0.215333333,0.333333333,0
0.444444444,0.111111111,0.595333333,0.888888889,1
0.888888889,0,0.874666667,0,0
0.666666667,0,0.663333333,0.666666667,0.5
0.666666667,1,0.102,0.777777778,1
0.666666667,0.333333333,0.207333333,0.333333333,0
0.111111111,0.555555556,0.237333333,1,0
0.444444444,0.888888889,0.913333333,0,0
0.777777778,0.333333333,0.596666667,1,1
1,0,0.68,0.777777778,1
0.555555556,0.888888889,0.482,0.111111111,0
0.888888889,1,0.112666667,0.666666667,0.5
0.111111111,0.444444444,0.127333333,0,0
0,0.333333333,0.346666667,0.888888889,0
0.111111111,0.666666667,0.368666667,0.111111111,0
0,0.333333333,0.168,0.666666667,0
0.111111111,0.888888889,0.538,0,0
0.666666667,0.555555556,0.344,0,0
0.111111111,0.666666667,0.927333333,0.222222222,0
0,0.666666667,0.300666667,0.222222222,0
0.111111111,0.555555556,0.486,0.888888889,0
0,0.333333333,0.311333333,0.888888889,0
0.888888889,0,0.406666667,0.111111111,0
0.555555556,0.222222222,0.63,0.555555556,0.5
0.333333333,0.888888889,0.904,1,1
0.333333333,0.111111111,0.666666667,0.888888889,0
0.222222222,0.222222222,0.587333333,0.888888889,0
0.333333333,0.555555556,0.981333333,0.333333333,0
0.888888889,0.777777778,0.751333333,0.444444444,0.5
0.888888889,0.666666667,0.054666667,0.333333333,0
1,0.222222222,0.25,0.333333333,0
0.444444444,0.333333333,0.192,0.555555556,0
0.444444444,0.666666667,0.835333333,0.222222222,0
0.444444444,0,0.011333333,0.777777778,1
0,0.666666667,0.498,0.777777778,0
0.111111111,0.222222222,0.816666667,0,0
0.888888889,0.333333333,0.637333333,0,0
0.444444444,0.888888889,0.300666667,0.333333333,0
0.666666667,0.555555556,0.087333333,0.555555556,0
0.666666667,0.666666667,0.846666667,0,0
0.333333333,0.888888889,0.656666667,0.666666667,0.5
0.222222222,0.555555556,0.439333333,0.333333333,0
0.111111111,0,0.751333333,0,0
0.888888889,0.222222222,0.332666667,0,0
0,0.333333333,0.102,0.111111111,0
0,0.888888889,0.832666667,0.222222222,0
0.555555556,0.777777778,0.216,1,1
0.444444444,0.333333333,0.278666667,0.555555556,0
0.333333333,0.222222222,0.064,0.444444444,0
0.555555556,1,0.825333333,1,1
0.444444444,1,0.686,0.888888889,1
1,0.444444444,0.469333333,0.444444444,0.5
0.111111111,0.777777778,0.465333333,0.777777778,1
0.888888889,0.555555556,0.26,0.666666667,0.5
0.111111111,0.222222222,0.457333333,0.888888889,0
0.888888889,0.666666667,0.620666667,0.555555556,0.5
0.555555556,0.777777778,0.249333333,0.222222222,0
0.111111111,0,0.716,0.555555556,0
0.444444444,0.444444444,0.615333333,1,1
0.555555556,0.111111111,0.430666667,0.111111111,0
0.555555556,0.111111111,0.26,0,0
0.888888889,0,0.118666667,0,0
0.777777778,0.444444444,0.516,0.777777778,1
0.333333333,1,0.385333333,0.222222222,0
0.222222222,0.555555556,0.208666667,0.222222222,0
0.888888889,0.777777778,0.941333333,0.111111111,0
0.555555556,0.444444444,0.688666667,0.111111111,0
0.111111111,0.444444444,0.731333333,0.666666667,0
0.222222222,0.222222222,0.446666667,0,0
0.666666667,0.333333333,0.746666667,0.777777778,1
0.666666667,0.444444444,0.516,0.111111111,0
0.111111111,0.111111111,0.286666667,0.111111111,0
0,1,0.623333333,0.666666667,0.5
1,0.444444444,0.943333333,0.444444444,0.5
0.888888889,0.222222222,0.774,0.888888889,1
1,0.777777778,0.479333333,0.666666667,0.5
0.222222222,0.555555556,0.506666667,0.333333333,0
0.222222222,0.777777778,0.686666667,0,0
0.555555556,0.111111111,0.013333333,1,1
0.555555556,0.555555556,0.838,0.111111111,0
1,0.666666667,0.212666667,0.666666667,0.5
0.111111111,0.777777778,0.263333333,1,0
0.444444444,0.333333333,0.685333333,0.666666667,0.5
0.777777778,0.111111111,0.22,0.555555556,0.5
0.666666667,0.222222222,0.780666667,0.222222222,0
1,0.444444444,0.286666667,1,1
1,0.333333333,0.976,0.888888889,1
0.777777778,0.666666667,0.402,0,0
0.333333333,1,0.382,0.444444444,0.5
0.555555556,0.888888889,0.955333333,0.777777778,1
0.444444444,0.111111111,0.182,0.666666667,0
0.666666667,1,0.405333333,0.555555556,0.5
0.555555556,0.888888889,0.43,1,1
1,0.333333333,0.533333333,0.555555556,0.5
0.222222222,0.555555556,0.149333333,0,0
0.222222222,0.555555556,0.775333333,0.444444444,0
0.555555556,0.666666667,0.022,0.222222222,0
1,0,0.703333333,0.888888889,1
0.333333333,0.555555556,0.408666667,0.555555556,0
1,0.111111111,0.608666667,0.666666667,0.5
0.222222222,0.888888889,0.061333333,0.888888889,0
0.777777778,0.333333333,0.691333333,0.222222222,0
0.888888889,1,0.442,0.111111111,0
0.555555556,0.888888889,0.427333333,0.222222222,0
0.444444444,0.111111111,0.852666667,0.333333333,0
0.888888889,0.777777778,0.344,0.666666667,0.5
0.444444444,0.111111111,0.918666667,0.888888889,1
0.222222222,0.111111111,0.349333333,0.555555556,0
0.555555556,0,0.966,0.444444444,0.5
0.333333333,0.222222222,0.961333333,0.222222222,0
0.222222222,0.111111111,0.958666667,0.222222222,0
0.555555556,0.444444444,0.250666667,0.888888889,1
1,0.888888889,0.932666667,0.333333333,0
1,0.444444444,0.977333333,1,1
0.555555556,0.222222222,0.470666667,0.111111111,0
0.777777778,0.444444444,0.684,1,1
0.222222222,0,0.607333333,0.444444444,0
0,0.666666667,0.574,0.555555556,0
0.888888889,0.333333333,0.090666667,0.777777778,1
0.333333333,0.333333333,0.065333333,1,0
0.444444444,0.444444444,0.103333333,0.222222222,0
0.333333333,0,0.785333333,0.444444444,0
0.555555556,0.555555556,0.822,0,0
0.111111111,0.222222222,0.070666667,0.777777778,0
0.777777778,0.111111111,0.967333333,0.222222222,0
1,0.444444444,0.427333333,0.777777778,1
0.666666667,0.888888889,0.934,1,1
0.555555556,0.444444444,0.222,0.333333333,0
0.666666667,0,0.422666667,0.555555556,0.5
0.222222222,0.777777778,0.230666667,0.111111111,0
1,0.888888889,0.374666667,1,1
0.888888889,0,0.793333333,0.777777778,1
0.333333333,0.666666667,0.992666667,1,0
0.333333333,1,0.91,1,1
0.777777778,0.444444444,0.951333333,1,1
0.222222222,0.777777778,0.497333333,0.111111111,0
0,0.111111111,0.072,0.222222222,0
0.555555556,0.666666667,0.867333333,0.555555556,0.5
0.777777778,0.222222222,0.606,0.333333333,0
0.222222222,0,1,0.666666667,0
0.888888889,0.444444444,0.946,0.222222222,0
1,0.111111111,0.595333333,0.888888889,1
0.666666667,0.333333333,0.664,0.222222222,0
0.888888889,0.888888889,0.388666667,0.444444444,0.5
0.777777778,1,0.546,0.444444444,0.5
0.222222222,0.666666667,0.532,0.888888889,0
0.777777778,0.555555556,0.594666667,0.444444444,0.5
0.666666667,0.666666667,0.438666667,0.555555556,0.5
0,0.555555556,0.326,0.666666667,0
0.666666667,1,0.445333333,0.111111111,0
0.666666667,0.222222222,0.701333333,0.888888889,1
0.777777778,0.333333333,0.066666667,0.222222222,0
0.555555556,0.444444444,0.717333333,0.444444444,0.5
0.333333333,0.333333333,0.410666667,0.777777778,0
1,0.111111111,0.392,0.666666667,0.5
1,0.333333333,0.526,1,1
0.111111111,0.333333333,0.199333333,0.777777778,0
0.333333333,0.444444444,0.745333333,0.333333333,0
0.777777778,0.222222222,0.615333333,0.333333333,0
0,0.222222222,0.792,0.666666667,0
0.111111111,0.333333333,0.064666667,0.444444444,0
0.666666667,0.444444444,0.087333333,0,0
0.222222222,0.666666667,0.669333333,0,0
0.777777778,0.777777778,0.17,0.666666667,0.5
0.777777778,0.666666667,0.980666667,0.444444444,0.5
0.666666667,0.333333333,0.352666667,0.444444444,0
1,0.555555556,0.176,0.888888889,1
0.333333333,0.888888889,0.298,0.888888889,0
0.888888889,0.333333333,0.756666667,0,0
0.777777778,0.555555556,0.482666667,0.888888889,1
0.666666667,0.444444444,0.452,0.111111111,0
0.777777778,0.111111111,0.358,0.222222222,0
0.666666667,0.555555556,0.337333333,0.222222222,0
0.444444444,0.444444444,0.822666667,0.333333333,0
1,1,0.759333333,0.111111111,0
0.444444444,1,0.076666667,0,0
0,0,0.517333333,0.222222222,0
0.333333333,0.111111111,0.585333333,0,0
0.777777778,0.222222222,0.891333333,1,1
0.555555556,0.222222222,0.974666667,0.666666667,0.5
0.222222222,0.111111111,0.391333333,1,0
0.888888889,0,0.098666667,0.444444444,0.5
0,0.555555556,0.338666667,0.888888889,0
0.111111111,0.333333333,0.495333333,0.444444444,0
0.888888889,0.777777778,0.791333333,0.555555556,0.5
0.888888889,0.222222222,0.368666667,0.888888889,1
0.777777778,0,0.116666667,0.666666667,0.5
0.333333333,0.888888889,0.752666667,0.555555556,0.5
0.777777778,0.222222222,0.654666667,0.555555556,0.5
0.111111111,0.777777778,0.307333333,0.555555556,0
0.777777778,1,0.470666667,0.777777778,1
0,0,0.235333333,0.111111111,0
0,0.333333333,0.451333333,0.333333333,0
0.222222222,0,0.186666667,0.444444444,0
0,0.666666667,0.918666667,0.777777778,0
0,0.555555556,0.734,0.555555556,0
0,0.666666667,0.509333333,1,0
0.111111111,0.222222222,0.601333333,1,0
0.222222222,0.222222222,0.822666667,0.555555556,0
0.111111111,0.666666667,0.198666667,0.222222222,0
0.777777778,1,0.929333333,0.444444444,0.5
0.666666667,0.222222222,0.568666667,0.444444444,0.5
0.666666667,0.333333333,0.332666667,0.666666667,0
0.666666667,0.555555556,0.626666667,0.666666667,0.5
0,0.333333333,0.716666667,0,0
0.666666667,0.888888889,0.308666667,0,0
0.777777778,0.222222222,0.488,0.666666667,0.5
0.222222222,0.888888889,0.672,0.222222222,0
0.444444444,0.555555556,0.728,0,0
0.444444444,0.666666667,0.586,0.888888889,1
0.222222222,0.666666667,0.272666667,0.888888889,0
0.444444444,0.222222222,0.932,0,0
0.111111111,1,0.422,0.666666667,0.5
0,0.777777778,0.75,0.111111111,0
0.333333333,0.333333333,0.144,0.555555556,0
0.111111111,0.666666667,0.787333333,1,0
0.666666667,0.333333333,0.95,0.444444444,0.5
0.777777778,0.555555556,0.14,1,1
0.111111111,0.222222222,0.944666667,0.333333333,0
0.555555556,0.666666667,0.875333333,0.555555556,0.5
0.777777778,0.111111111,0.384666667,0.888888889,1
0.888888889,0.222222222,0.742,0.333333333,0
0.111111111,0,0.21,0.333333333,0
1,0.777777778,0.908,0.222222222,0
0.111111111,0.111111111,0.282,0.666666667,0
0.111111111,1,0.444666667,0.111111111,0
0.333333333,1,0.55,0.444444444,0.5
0.777777778,0.222222222,0.482,0,0
0,0,0.406,0.666666667,0
0.333333333,0.444444444,0.322,0,0
0.444444444,0.333333333,0.124666667,0.333333333,0
0.111111111,1,0.284,0.333333333,0
1,0.555555556,0.682666667,0,0
0.777777778,0.777777778,0.474666667,0.444444444,0.5
0,0.222222222,0.495333333,0.777777778,0
0.555555556,0,0.860666667,0.555555556,0.5
0.888888889,0.111111111,0.631333333,0.333333333,0
0.333333333,0.555555556,0.558666667,0,0
0.888888889,0.222222222,0.892,0.111111111,0
0,0,0.512,0.555555556,0
0.222222222,1,0.452,0.111111111,0
0.444444444,0.888888889,0.732666667,0.444444444,0.5
0.888888889,0.222222222,0.028666667,0.666666667,0.5
0.444444444,1,0.785333333,0.888888889,1
0.777777778,1,0.774,0.777777778,1
0.555555556,0,0.625333333,0.666666667,0.5
0.333333333,0.666666667,0.57,0.444444444,0
0.333333333,0.333333333,0.64,0.666666667,0
0.222222222,0.111111111,0.623333333,0.666666667,0
0.555555556,0.555555556,0.202,0.333333333,0
0.333333333,0.111111111,0.317333333,0.111111111,0
0,0,0.358,0.888888889,0
0.333333333,0.777777778,0.07,0.222222222,0
1,0.444444444,0.698666667,0.222222222,0
0,0.666666667,0.985333333,1,0
0.444444444,0.111111111,0.728,0.555555556,0.5
0.111111111,0.555555556,0.406,0,0
0,0.444444444,0.424,0.444444444,0
0.111111111,1,0.55,0.222222222,0
0,0,0.742,0.666666667,0
0.111111111,0.555555556,0.544666667,0.555555556,0
0,0.666666667,0.131333333,0.333333333,0
0.666666667,0.888888889,0.445333333,0.111111111,0
0.333333333,0.111111111,0.692666667,0,0
0,0,0.286666667,0.444444444,0
0,0,0.729333333,0.666666667,0
0.777777778,1,0.510666667,0.888888889,1
0.777777778,0,0.366666667,0.222222222,0
0.888888889,1,0.114666667,0.555555556,0.5
0.555555556,0.222222222,0.020666667,0.666666667,0
0.888888889,0.666666667,0.239333333,0.666666667,0.5
0.444444444,0.444444444,0.433333333,0,0
0.888888889,0.888888889,0.078,0.777777778,1
0.444444444,0.777777778,0.822666667,0.444444444,0.5
0.111111111,0.444444444,0.905333333,0.777777778,0
0.333333333,0.666666667,0.866666667,0.111111111,0
0.222222222,0,0.771333333,0.888888889,0
0.333333333,1,0.350666667,0.666666667,0
0.777777778,0.666666667,0.515333333,0,0
0.444444444,0.222222222,0.880666667,0.888888889,1
0.777777778,0.777777778,0.716666667,0.333333333,0
0.555555556,0.888888889,0.691333333,1,1
0.222222222,0.444444444,0.176,0.777777778,0
0.222222222,1,0.046,0.333333333,0
0.444444444,0.444444444,0.723333333,0,0
0,0.777777778,0.396666667,0.555555556,0.5
0.444444444,0.555555556,0.603333333,0.111111111,0
0.555555556,1,0.7,0.444444444,0.5
0.333333333,1,0.513333333,0.555555556,0.5
0.333333333,0,0.662666667,0.777777778,0
0,0.444444444,0.620666667,0.666666667,0
0.666666667,0.111111111,0.598,0.888888889,1
0.777777778,0.333333333,0.175333333,0,0
0.444444444,0.888888889,0.554666667,0.888888889,1
0.333333333,0.666666667,0.308,0.777777778,0
0.888888889,0.777777778,0.271333333,0,0
0.333333333,0,0.390666667,0.555555556,0
0.777777778,0.888888889,0.712666667,0.555555556,0.5
1,0.333333333,0.269333333,0.111111111,0
0.111111111,0.333333333,0.821333333,0.555555556,0
0.555555556,0.555555556,0.867333333,0.111111111,0
0.111111111,1,0.032666667,0.666666667,0
0.111111111,0.444444444,0.663333333,0.222222222,0
0.666666667,0.444444444,0.663333333,0.888888889,1
0.555555556,0,0.109333333,0.777777778,1
0.444444444,0,0.829333333,0.111111111,0
0.888888889,0.444444444,0.677333333,1,1
0.555555556,0.666666667,0.142666667,0.222222222,0
0.555555556,0.222222222,0.831333333,1,1
1,0.555555556,0.196666667,0.888888889,1
0.333333333,0.888888889,0.061333333,0.555555556,0
0,0,0.443333333,0,0
0.555555556,0.666666667,0.106666667,0.555555556,0
0.333333333,1,0.868666667,0,0
0.444444444,0.666666667,0.322,0.111111111,0
0.555555556,0.888888889,0.436,0.111111111,0
0.111111111,0.666666667,0.324,0.444444444,0
0.444444444,0.777777778,0.888,0.444444444,0.5
0.555555556,0.444444444,0.694,0.777777778,1
0.111111111,0.888888889,0.5,0.888888889,1
1,0.222222222,0.549333333,0.111111111,0
0.333333333,0.888888889,0.56,0.444444444,0.5
0.222222222,0.777777778,0.288,0.777777778,0
0.222222222,0.222222222,0.294,0.333333333,0
0.666666667,0.666666667,0.869333333,0.333333333,0
0.555555556,0.333333333,0.39,0.111111111,0
0.555555556,0.888888889,0.324,0.333333333,0
0.666666667,0.333333333,0.867333333,0.444444444,0.5
1,0.666666667,0.37,0.777777778,1
0,0.222222222,0.486666667,0.777777778,0
0.333333333,0.222222222,0.637333333,1,0
0.666666667,0.666666667,0.784,0.666666667,0.5
0.888888889,0,0.406,0.111111111,0
0.666666667,1,0.242666667,0.444444444,0.5
0.111111111,1,0.707333333,0.333333333,0
0.111111111,0.777777778,0.549333333,0.111111111,0
0,0.555555556,0.378,0.333333333,0
0.666666667,0.666666667,0.505333333,0.555555556,0.5
0,0.888888889,0.85,0.666666667,0.5
0.111111111,0.666666667,0.785333333,0.444444444,0
0.111111111,0.333333333,0.441333333,0,0
0.777777778,0.333333333,0.888,0,0
0.444444444,0.111111111,0.261333333,0.444444444,0
0,0.111111111,0.778666667,0.555555556,0
0,0.222222222,0.42,0.111111111,0
0.444444444,0.222222222,0.610666667,0.555555556,0.5
0,1,0.504,0.888888889,1
0,0.888888889,0.053333333,0.555555556,0
0.555555556,0.777777778,0.324,0.555555556,0.5
0.777777778,0.222222222,0.846,0.111111111,0
0.777777778,0.777777778,0.358666667,0.444444444,0.5
0.777777778,0.555555556,0.339333333,0,0
0.666666667,0.555555556,0.638,0.222222222,0
1,0.444444444,0.570666667,0.777777778,1
0.333333333,0.222222222,0.097333333,0.666666667,0
0.777777778,0.333333333,0.352,0.666666667,0.5
0.777777778,0.222222222,0.683333333,0.555555556,0.5
0.222222222,0.888888889,0.021333333,0.666666667,0
0.333333333,0.222222222,0.092,0.666666667,0
0.333333333,0.333333333,0.980666667,0.666666667,0
0.666666667,0.222222222,0.188666667,0.444444444,0
0.666666667,0.555555556,0.415333333,0.444444444,0.5
0,0,0.53,0.555555556,0
1,0,0.290666667,0.444444444,0.5
0.777777778,0.444444444,0.662,0.333333333,0
1,0.222222222,0.228,0.222222222,0
0.333333333,0.222222222,0.84,0.555555556,0
0.666666667,0.555555556,0.178666667,0.777777778,1
0.888888889,0.222222222,0.018666667,0.222222222,0
0.333333333,0.111111111,0.675333333,0.555555556,0
0.444444444,0.666666667,0.461333333,0.222222222,0
0.444444444,0.111111111,0.327333333,0.777777778,1
0.888888889,0.111111111,0.626666667,0.111111111,0
0.444444444,0.666666667,0.118666667,0,0
0.777777778,0.222222222,0.63,0.444444444,0.5
0.222222222,0.666666667,0.276666667,0.666666667,0
0.777777778,0.444444444,0.907333333,0.666666667,0.5
0.666666667,1,0.214666667,0.444444444,0.5
0.777777778,0.888888889,0.854666667,0.333333333,0
0.111111111,1,0.672666667,0.666666667,0.5
0.333333333,0.444444444,0.076,1,0
0.333333333,0.666666667,0.123333333,0,0
0.111111111,0.777777778,0.344,1,0
0.888888889,0.666666667,0.158666667,0.888888889,1
0.333333333,0.222222222,0.003333333,0,0
0.555555556,0.333333333,0.250666667,0.666666667,0
0.888888889,0.111111111,0.961333333,0.888888889,1
0,0.333333333,0.799333333,0.333333333,0
0.444444444,0.444444444,0.472,0.111111111,0
0.666666667,0.444444444,0.61,0.222222222,0
0.777777778,0.444444444,0.274666667,0,0
0.333333333,0.777777778,0.853333333,0.111111111,0
1,0.888888889,0.425333333,0.555555556,0.5
0.555555556,0.444444444,0.128666667,0.777777778,1
0.444444444,0.555555556,0.078,0.111111111,0
0.222222222,1,0.108666667,0.111111111,0
0.888888889,0.888888889,0.570666667,0.666666667,0.5
0.888888889,0.888888889,0.529333333,0.222222222,0
0.666666667,0.333333333,0.393333333,0.777777778,1
0.888888889,0.333333333,0.535333333,0,0
0.555555556,0.222222222,0.666,0.777777778,1
0.888888889,0.222222222,0.711333333,0.555555556,0.5
0.111111111,1,0.582666667,0.333333333,0
0.111111111,0.111111111,0.086666667,0.777777778,0
0.444444444,0.111111111,0.998,0.222222222,0
0.777777778,0.777777778,0.180666667,1,1
1,0.555555556,0.924666667,0.555555556,0.5
0.111111111,0.111111111,0.320666667,0.777777778,0
0.222222222,0.666666667,0.453333333,0.444444444,0
0.111111111,0.444444444,0.932,0.111111111,0
1,0.555555556,0.422,0.555555556,0.5
0.222222222,1,0.194,0.888888889,0
0.333333333,1,0.243333333,0.555555556,0
0.111111111,0.777777778,0.096666667,0.444444444,0
1,0.444444444,0.069333333,1,1
1,1,0.211333333,0.888888889,1
0.666666667,0.333333333,0.557333333,0.444444444,0.5
0.444444444,0.222222222,0.374666667,0.777777778,1
0.555555556,0.555555556,0.140666667,1,1
0,0.555555556,0.111333333,0.222222222,0
1,0.222222222,0.373333333,0.444444444,0.5
1,0,0.547333333,0.555555556,0.5
0.666666667,0.555555556,0.144666667,0.111111111,0
1,0.555555556,0.683333333,0.555555556,0.5
0.333333333,0.888888889,0.157333333,0.666666667,0
0.666666667,0.888888889,0.38,0.888888889,1
0.888888889,0.444444444,0.986,0.555555556,0.5
0.222222222,0.888888889,0.070666667,0.555555556,0
0.555555556,0.888888889,0.327333333,0.666666667,0.5
0.555555556,0.444444444,0.686666667,0.444444444,0.5
0.777777778,0,0.758666667,0.444444444,0.5
0.444444444,0.555555556,0.319333333,0.222222222,0
0.555555556,0.111111111,0.533333333,0.555555556,0.5
0.555555556,1,0.266,1,1
0.666666667,0.555555556,0.096666667,0.333333333,0
0.666666667,0.222222222,0.623333333,1,1
0.444444444,0.555555556,0.718666667,0.888888889,1
0,1,0.884,1,1
0.555555556,1,0.238,0.888888889,1
0.111111111,0.111111111,0.451333333,0.888888889,0
0.111111111,0.555555556,0.379333333,0.111111111,0
0.888888889,0.666666667,0.704666667,0.111111111,0
1,0.666666667,0.466666667,0.444444444,0.5
0.444444444,0.111111111,0.824,0,0
0.555555556,0.555555556,0.396666667,0.888888889,1
0.777777778,1,0.487333333,0.222222222,0
0.555555556,0.888888889,0.8,0,0
0,0.777777778,0.323333333,1,0
0,0,0.53,0.888888889,0
0.888888889,0.222222222,0.779333333,0.666666667,0.5
1,0.333333333,0.408666667,0.666666667,0.5
0.444444444,0.222222222,0.160666667,0.777777778,1
1,0,0.188666667,0.777777778,1
0.555555556,0.222222222,0.689333333,0.666666667,0.5
1,0.888888889,0.814666667,0.111111111,0
0,0.555555556,0.194666667,0.444444444,0
0.444444444,0.777777778,0.836666667,0,0
0.777777778,1,0.988666667,1,1
0,0,0.835333333,0.222222222,0
0.666666667,0.888888889,0.822666667,0.666666667,0.5
0.333333333,0,0.508,0,0
0.555555556,1,0.932,0.666666667,0.5
0.111111111,0.666666667,0.733333333,0,0
0.444444444,0.111111111,0.676,0,0
1,0.777777778,0.944666667,0,0
0.111111111,0.444444444,0.528666667,0.888888889,0
0,0,0.704666667,0.555555556,0
0.777777778,1,0.59,0.333333333,0
